category,rating,label,text_
Smartdevices,5,CG,  This Product is just amazing especially for fortnite people   this keyboard is quick in response time   i mean this keyboard is just so good but the issue that i had was i could not clean between the keys so   i had to buy a key cleaner but Yeah this is logitech G always good products   love for you guys 
Smartdevices,5,CG,  This is a great gaming keyboard may the best membrane keyboard with nice key press feel and the rgb looks dope  Also the response time is  ms which is awesome
Smartdevices,5,CG,  Mmm this does catch a lot of sweat a lot faster not a rubber dome btw but I like it nice rgb logitech sync and software is smooth
Smartdevices,5,CG,  all the keyboards i ever had were not comfertable and this one was just amazing  iv been using this for almost a year now and had no key breaks and the sound of the keyboard is also very satisfying  I recommend buying this and it is good for gaming 
Smartdevices,1,CG,  While the keyboard is awesome  This review is for the seller  The box was broken and some of the keys where non functional  Beware of the seller One of the best gaming keyboards I have used      for the product Seller rating should be       
Smartdevices,4,CG,  it is been around   months i am using this keyboard for cs go  it works fine for gaming  but it is not that good for touch typing as a mechanical keyboard 
Smartdevices,5,OR,  Overall this keyboard is a win for the money you are paying  it offers you RGB not the best but its good  Media buttons hand rest good quality keys and build quality  So just buy it   
Smartdevices,4,OR,  a drainage hole is missing otherwise it is best The quality is awesome Feels so premium Lights are fun  Blindly go for it  you will get a feeling of mechanical keyboard while using it Best in it is price range 
Smartdevices,5,OR,  Got it for  k  Probably the best non mechanical keyboard at that price  Macros can be easily assigned with the Logitech Gaming software  Only con is that colours can not be mapped to individual keys  but it is hard to expect at this price  Overall  it is worth the price 
Smartdevices,5,CG,  Apart from the bit awkward position of the backslash key this keyboard is a real gem  it is a mechanical keyboard with lots of configuration options  The backlighting color options and the configurable lighting effect are just amazing 
Smartdevices,4,OR,  If you are not bad on budget buy mechanical instead  as a hardcore gamer my keyboard use is obviously vigorous and sometimes the keys do not react properly But its damn good for its price
